"","EAN_UPC","Product_name"
"684","4007801106289","Knorr Collezione Italiana Tomato al Gusto Kräuter, 1er Pack (1 x 1 kg)"
"685","8712423021686","Knorr  Salatkrönung Kartoffelsalat für ein leckeres Salatdressing mit natürlichen Zutaten* 15x 5er Pack"
"686","8717163861714","Knorr Fix Würzmischung Spaghetti Bolognese für ein leckeres Nudelgericht ohne geschmacksverstärkende Zusatzstoffe 38 g"
"687","8714100824061","Knorr"
"688","8714100953624","Knorr  Pasta Snack Pot Tomate & Kräuter leckere Instant Nudeln fertig in nur 5 Minuten 8 x 69 g"
"689","4000400132390","Pfanni  Mini-Knödel Kartoffel   400g"
"690","8712423045194","Knorr"
"691","8711200454099","Mondamin Porridge Klassisch 70g 70g"
"692","8714100946312","Knorr  Pasta Snack Pot Bolognese leckere Instant Nudeln fertig in nur 5 Minuten 8x 68 g"
"693","8711200851812","Knorr"
"694","8710522627594","Knorr Asia Noodles Instant Nudeln Beef Taste leckere Asia Nudeln fertig in nur 3 Minuten 63 g"
"695","8712566427048","Knorr Großmutters Geheimnis Deftiger Erbseneintopf mit Speck und Kartoffeln für eine leckere deftige Suppe mit nachhaltig angebautem Gemüse 122 g"
"696",NA,"Knorr Salatkrönung Croutons (10 x 25 g)"
"697",NA,"Knorr Salat Mayonnaise ideal zum Verfeinern Flasche, 8er Pack (8 x 430 ml)"
"698","8711327465589","Knorr Activ Veggie Weizen Linsen Spirelli Mediterran 143g Beutel, 142 g"
"699",NA,"Knorr Paprika Sauce (pikant- fruchtiger Paprikageschmack) 1er Pack (1 x 1 kg) & Rahmsauce (cremig, auch als Saucenbinder) 1er Pack (1 x 1 kg)"
"700","4007801105794","Knorr Wildsauce - braune Sauce mit pikantem Wildgeschmack, 1 kg"
"701","8711200424979","Hellmann's  Sauce mit Chili scharfe Sauce ideal zum Dippen und Verfeinern 8x 250 ml"
"702","4000400130693","Pfanni  Kartoffel Püree Das Komplette für ein leckeres Kartoffelgericht mit 100% deutschen Kartoffeln 283.5 g"
"703","8711200457274","Lukull  Sauce Hollandaise balance   250 ml"
"704","4000400130822","Pfanni  Teig Klöße mit rohen Kartoffeln   335 g"
"705","8710447948606","Hellmann's Tomato Ketchup Mini Glas (perfekte Serviergröße im Gastraum) 1er Pack (80 x 33ml)"
"706","4000492003738","Lukull Sauce Hollandaise aus zart cremiger Konsistenz 1000ml 1000 ml"
"707","5996358042241","Knorr Sauce Demi Glace granuliert 1,05kg, 1050 g"
"708","8714100953617","Knorr Snack Bar Nudeln in Käse-Kräuter-Sauce, 8er Pack (8 x 65 g)"
"709","4038700114181","Knorr  Feinschmecker Edelpilz Sauce leckere braune Sauce ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück"
"710","8710522801406","Knorr Knusper Topping Orientalische Gewürze, 40g"
"711","8712100839139","Unilever Deutschland Hellmann's Real Mayonnaise 430ml"
"712","8711327456914","KNORR  Pasta Snack verschiedene Sorten mit leckeren Instant Nudeln fertig in nur 5 Minuten, 1 Portion 24 Stück"
"713",NA,"Knorr Gemüsegold Bouillon Gemüsebrühe (ausgeprägter Gemüsegeschmack) 1er Pack (1 x 1 kg) & Goldaugen Rindsuppe (vielseitig anwendbare Rinderbrühe, authentischer Geschmack) 1er Pack (1 x 1 kg)"
"714","8712100378720","Knorr Professional konzentrierte Bouillon Huhn (flüssig, perfekt zum Abrunden, 30 g Bouillon genügen für 1 L Basis) 1er Pack (1 x 1L)"
"715","4000400148599","Lukull Sauce Hollandaise balance (15 Prozent Fett) zart, cremig und gelingsicher, 1er Pack (1 x 1 L)"
"716","8710604786737","Knorr"
"717","4038700128188","Knorr Feinschmecker Zitronen Butter Sauce leckere helle Soße ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück"
"718",NA,"Mondamin Pudding mit Vanillegeschmack im Snackbecher (glutenfrei und vegetarisch) 8er Pack (8 x 52 g) & Grießbrei klassisch, 8 x 60 g"
"719","8710522970201","Knorr Fix Würzmischung Natürlich Lecker! Spaghetti Bolognese Nudelgericht mit 100% natürlichen Zutaten und sonnengereiften Tomaten aus der Mittelmeerregion 3 Portionen"
"720","8714100823705","Knorr  Salatkrönung Paprika Kräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen"
"721","8720182021427","Knorr  Pasta Snack Tomate & Fleischbällchen leckere Instant Nudeln fertig in nur 5 Minuten 63 g 1 Stück"
"722","8717163861813","Knorr Fix Würstchen Gulasch 29g 29g"
"723","4000400340825","Knorr Soße nach Art Hollandaise, 15er Pack (15 x 750 ml)"
"724","8714100823729","Knorr Sk Tr HimBalsami  15x      PK"
"725",NA,"Knorr Gourmet Sauce Hollandaise (feiner Buttergeschmack) 2er Pack (2x 1L)"
"726","8718114835808","Knorr Fix Würzmischung Seelachs in Kräuter-Dill-Rahm für ein leckeres Fisch Gericht ohne geschmacksverstärkende Zusatzstoffe 30 g"
"727",NA,"Knorr Natürlich Lecker Puten Paprika Geschnetzeltes, 3 Portionen, 12er Pack"
"728","8717163861844","Knorr Fix Würzmischung Ofen-Makkaroni alla mamma für ein leckeres Nudelgericht ohne geschmacksverstärkende Zusatzstoffe 48 g"
"729",NA,"Knorr Pasta Snack Becher verschiedene Sorten Sortimentskarton, 24 x 70 g (24 x Snackbecher - 3 x Sorten), 1.616 kg & Snack Bar Spaghetti mit Käse Sahne Sauce, 8er Pack (8 x 71 g)"
"730","8718114824260","Knorr Fix Würzmischung Kräuter-Rahm Schnitzel für ein leckeres Schnitzel Gericht ohne geschmacksverstärkende Zusatzstoffe 47 g"
"731","8710522974575","Knorr Fix Gewürzmischung Chili con Carne XXL leckerer Chili-Eintopf für die schnelle Zubereitung 250 g"
"732",NA,"Knorr Würzbasis Soße zu Braten (ohne geschmacksverstärkende Zusatzstoffe) 253 g"
"733","8720182069269","Hellmann's  Tomato Ketchup Zuckerreduziert vegane Grillsoße im Squeezer mit vollem Tomatengeschmack 430 ml"
"734","8711327418172","Knorr Taste the World Kartoffel Snack Röstzwiebeln & Croûtons leckeres Kartoffelgericht fertig in nur 5 Minuten 48 g 1 Portion"
"735","8720182021434","Knorr  Pasta Snack Tomate & Fleischbällchen leckere Instant Nudeln fertig in nur 5 Minuten 8x 63g"
"736","4007801104308","Knorr Hühner Suppe mit Nudeln (runder Geschmack, reichlich Einlage) 1er Pack (1 x 2,4kg)"
"737",NA,"Knorr Specknockerl (vorgeformte Nockerl mit kräftigem Speck Geschmack) 1er Pack (1 x 2,5 kg)"
"738","8710604723169","Mondamin Snack Becher Pudding Vanille, 52g"
"739","0000040387444","Knorr Würzmittel Aromat zum Streuen Gewürzmischung zum Verfeinern von Speisen für schnelle Gerichte 100 g"
"740","8710522734759","Knorr  Big Pot Pasta Snack Bolognese leckere Instant Nudeln fertig in nur 5 Minuten 8x 88 g"
"741","8710447914106","Knorr Asia Snack Green Curry Noodles 1 Portion (8 x 65 g)"
"742",NA,"Knorr Tomatensauce (ideale Basis) 1er Pack (1 x 1 kg)"
"743",NA,"Knorr Tomato al Gusto All' Arrabbiata Soße, 1er-Pack (1 x 370 g)"
"744","8712566012770","Knorr"
"745",NA,"Knorr Soße zu Braten Extra, 1er Pack (1 x 2,5 L)"
"746","8712566259663","Knorr Tomato al Gusto Napoli 500g 500g"
"747","8717163865613","Knorr Fix Würzmischung Paprika-Gulasch für eine leckeres Fleischgericht mit natürlichen Zutaten 4 Portionen"
"748","8712566989324","Knorr"
"749","4000400130570","Pfanni  Kartoffel Knödel Halb & Halb der Klassiker für ein leckeres Kartoffelgericht mit 100% deutschen Kartoffeln 200 g"
"750","9000275430107","Knorr Salatkrönung Speck Kräuter Dressing (Trockenmischung für Salatdressing mit ausgesuchten Kräutern, Gewürzen und Speck) 1er Pack (1 x 1 kg)"
"751","4046800110750","Mondamin  Grießbrei Klassische Art für ein süßes Dessert schnell zubereitet, nur Milch zugeben 3 Portionen"
"752","8712566410330","Knorr Suppenliebe Suppe Zwiebel   46 g"
"753","4038700118073","Knorr  Spaghetteria Formagiana leckeres Nudelgericht fertig in 6 Minuten 163 g 2 Portionen"
"754","8720182052797","Knorr"
"755","4013300530012","Unox KMA Speck Zwiebel  10x400ml GL"
"756",NA,"Knorr Feinschmecker Champignon Sauce (11 x 250 ml)"
"757","4007801107736","Mondamin Fix-Soßenbinder dunkel (klumpenfrei, geschmacksneutral) 1er Pack (1 x 1 kg)"
"758","8718114841298","Knorr Fix Würzmischung Wikingertopf mit Hackbällchen für ein leckeres Gericht mit Hackfleisch ohne geschmacksverstärkende Zusatzstoffe 30 g 1 Stück"
"759","8720182301765","Hellmann's"
"760",NA,"Knorr Pasta Snack Tomaten-Mozzarella-Sauce, 8 x 72 g + Knorr Pasta Snack Käse-Kräuter-Sauce (ohne geschmacksverstärkende Zusatzstoffe) 65 g x 8"
"761","4013300031328","Knorr  Cocktail Sauce cremige Grillsauce mit feinem Geschmack 250 ml"
"762","8710604723152","Mondamin Snack Becher Pudding Vanillegeschmack glutenfreier und vegetarischer Vanillepudding fertig in nur 3 Minuten 52 g 8 Stück"
"763","4032600634336","Pfanni"
"764","8710447895177","Knorr  Cup a Soup Hühnersuppe mit Nudeln schnelle Nudelsuppe ohne Farbstoffe und ohne geschmacksverstärkende Zusatzstoffe 12x 3 Portionen"
"765","8710447895160","Knorr  Cup a Soup Spargel Cremesuppe mit Knusper-Croûtons schnelle Suppe mit nachhaltig angebautem Spargel 12x 3 Portionen"
"766","8712566698394","Knorr Delikatess Sauce zu Braten (Gravy) (ideal pur als Bratensoße, Soßenbinder und zum Verfeinern von Bratensaucen), 1er Pack (1 x 10 kg)"
"767",NA,"Hellmann's REAL Salatmayo leckere Salatmayonnaise mit Freilandeiern 210 ml 6 Stück"
"768",NA,"Knorr Pasta Snack Brokkoli-Käse-Sauce leckeres Nudelgericht - 8 x 62 g Becher -, 496 g & Pasta Snack Rahm Sauce leckeres Nudelgericht fertig in nur 5 Minuten - 8 x 62 g Becher -, 496 g"
"769",NA,"Hellmann's Real Mayonnaise (mit Rapsöl, ideal als Pommes und Burger Sauce und für Salat Dressings) 2er Pack (2 x 430ml)"
"770","8711327416208","Knorr  Pasta Snack Rahm & Kräuter leckerer herzhafter Snack fertig in nur 5 Minuten 62 g"
"771","8714100953563","KnorrSnack Bar Nudeln in Pilz-Rahm-Sauce, 8er Pack (8 x 70 g)"
"772","7611100140324","Knorr Kürbis Cremesuppe Trockenmischung (mit Kürbiskerne) 1er Pack (1 x 1,1 kg)"
"773","9000275435003","Knorr Salatkrönung Klares Dressing (Trockenmischung für würzige, klare Salatdressings) 1er Pack (1 x 1 kg)"
"774","8711200340033","Knorr Feinschmecker Strauchtomaten Suppe, 16er Pack (16 x 500 ml)"
"775","8710447895221","Knorr Instant 3er Cham  12x      KT"
"776","9000275780400","Knorr Grießdukaten (beliebte Suppeneinlage in ansprechender Form) 1er Pack (1 x 3kg)"
"777","8712423038103","Knorr  Feinschmecker Schwäbische Flädle Suppe leckere schnelle, deftige Suppe ohne geschmacksverstärkende Zusatzstoffe 15x 2 Teller"
"778","8714100433928","Knorr Knoblauch Sauce    8x250ml FL"
"779","9000275718106","Knorr Gemüsegoldbouillon 15 kg"
"780",NA,"Unox Kart.Mal Anders Kräuter-Knoblauch, 10er Pack (10 x 400 ml)"
"781","4038700126962","Knorr Hüttenschmaus Fertiggericht Emmentaler Makkaroni leckeres Nudelgericht fertig in 10 Minuten 151 g"
"782","8720182429438","Knorr Fix Würzmischung Chili-Auflauf für einen leckeren Nudelauflauf ohne geschmacksverstärkende Zusatzstoffe 33 g 1 Stück"
"783","8718114954912","Knorr"
"784",NA,"Knorr Kaiserteller Wiener Festtag, 15x74g"
"785","4013300531231","Knorr  Knoblauch Sauce cremige Grillsauce mit mildem Geschmack 6x 250 ml"
"786","4000400117212","Knorr Tomaten Soße 3 x 250 ml 3x750ml"
"787","8711200343096","Knorr Knorr Feinschmecker Tomate-Mozzarella 500ml 500ml"
"788",NA,"Lukull Notvorrat Lebensmittel - Milchreis und Kirschen (Großpackung und Konserven)"
"789","9000275786105","Knorr Schnittlauch Topfennockerl (Suppeneinlage mit feinem Schnnittlauch-Topfen Geschmack) 1er Pack (1 x 2,5 kg)"
"790","8710447878972","Knorr Suli 3T Champign  18x      BT"
"791","8717163861837","Knorr Fix Würzmischung Hackbällchen Toskana für ein leckeres Gericht mit Hackfleisch ohne geschmacksverstärkende Zusatzstoffe 39 g"
"792",NA,"Lukull Sauce Hollandaise (zart, cremig und gelingsicher) 4er Pack (1 x 1 l)"
"793","8712100426803","Knorr Tomato Ideal Trockenmischung (für Tomaten Cremesuppen und Tomatensaucen) 1er Pack (1 x 2,7kg)"
"794","9000275422904","Knorr Klare Suppe Pflanzlich, rein pflanzlich, 1er Pack (1 x 5kg)"
"795","8710447914069","Knorr Asia Snack Tom Kha Gai Noodles 1 Portion (8 x 65 g)"
"796","8714100943953","Knorr Asia Noodles Instant Nudeln Rind-Geschmack asiatisches Nudelgericht fertig in nur 4 Minuten 11x 68 g"
"797","8712566909117","Knorr  Suppenliebe Frühlingssuppe für Nudelsuppe mit leckerem Gemüse ohne geschmacksverstärkende Zusatzstoffe und Farbstoffe 14 x  3 Teller"
"798",NA,"Knorr Hühner Kraftbouillon Glas, 4,4 Liter, 10erPack"
"799","4007801103936","Knorr gebundene Ochsenschwanzsuppe Trockenmischung (mit Rosmarinnote) 1er Pack (1 x 2,7 kg)"
"800",NA,"Knorr Kaiserteller Lebernockerl, 12x67g"
"801","4038700128164","Knorr Feinschmecker Pfifferling Sauce leckere hellbraune Soße ohne geschmacksverstärkende Zusatzstoffe 250 ml 1 Stück"
"802","8712100739736","Pfanni Mini Knödel mit Pilze 320g 320g"
"803","8710522734650","Knorr  Big Pot Pasta Snack Käse & Sahne leckere Instant Nudeln fertig in nur 5 Minuten 92 g"
"804","8711327414938","Knorr  Pasta Snack Pilz & Rahm leckere Instant Nudeln fertig in nur 5 Minuten 63 g"
"805",NA,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern) 1 x 1 kg"
"806",NA,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Gemüse Kraftbouillon (Gemüsebrühe mit Suppengrün, rein pflanzlich, vegan) 1er Pack (1 x 1 kg)"
"807",NA,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg)"
"808",NA,"Knorr Hühner Kraftbouillon Hühnerbrühe (mit kräftigem Huhngeschmack) 1er Pack (1 x 1 kg) & Delikatess Sauce zu Braten (pur als Bratensoße, Soßenbinder und zum Verfeinern), 1er Pack (1 x 1 kg)"
"809","8720182427700","Knorr Fix Würzmischung Mac & Cheese One Pot für einen leckeren Nudelauflauf ohne geschmacksverstärkende Zusatzstoffe 36 g 1 Stück"
"810",NA,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1x1kg & Bratenjus pastös (vielseitig anwendbar als klarer Bratensaft, Bratensoße und braune Soße) 1x0,4 kg"
"811",NA,"Knorr Rinder Kraftbouillon (vielseitig anwendbare Rinderbrühe, würziger Geschmack) 1er Pack (1 x 1kg) & Gemüse Kraftbouillon (Gemüsebrühe mit Suppengrün, rein pflanzlich, vegan) 1er Pack (1 x 1 kg)"
"812",NA,"Mondamin Shaker Pfannkuchen 8er-Pack (8 x 198g) & Waffeln Teig-Mix Flasche für 5-6 Waffeln, 8er-Pack (8 x 230g)"
"813",NA,"Knorr Bundle Soße: Rahm Soße 1,75l, Jäger Soße 2l, Soße zu Braten 2,5l, Soße zu Braten Extra 2,5l"
"814",NA,"KnorrSnack Bar Nudeln in Tomate-Mozzarella-Sauce, 8er Pack (8 x 72 g) & Snack Bar Spaghetti Bolognese, 8er Pack (8 x 68 g)"
"815",NA,"Knorr Kartoffel Snack Speck & Zwiebeln (mit nachhaltig angebauten Kartoffeln), 8er Pack ( 8 x 58g ) & Snack Bar Spaghetti mit Käse Sahne Sauce, 8er Pack (8 x 71 g)"
"816",NA,"KNORR - Rindfleisch Bouillon Pulver, (1 X 1 kg)"
"817",NA,"Knorr Pasta Snack Brokkoli-Käse-Sauce, 8 x 69 g + Knorr Pasta Snack Käse-Sahne-Sauce, 8 x 71 g"
"818","8714100823637","Knorr  Salatkrönung Küchenkräuter für ein leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen"
"819",NA,"Unox Konzentrat Tomaten-Crème Suppe 3 Teller 6x400 ml & Konzentrat Gulasch Suppe 3 Teller, 6er-Pack (6 x 400 ml)"
"820","8720182422392","Knorr  Suppenliebe Marvel Avengers Suppe leckere schnelle Suppe für Kinder und Erwachsene mit natürlichen Zutaten 2 Portionen"
"821","8714100823682","Knorr  Salatkrönung Griechische Art für leckeres Salatdressing mit natürlichen Zutaten* 5x 3 Portionen"
"822",NA,"Lukull Servierfertige Béarnaise Sauce,250 ml (Packung mit 2)"
